2024-09-11 00:00:00,153.4
2024-09-12 00:00:00,152.0
2024-09-17 00:00:00,151.0
2024-09-18 00:00:00,149.6
2024-09-23 00:00:00,152.2
2024-09-24 00:00:00,150.4
2024-09-25 00:00:00,151.8
2024-09-27 12:52:40,152.4
2024-09-29 15:30:30,151.0
2024-09-30 14:31:28,151.0
2024-10-02 13:02:07,151.4
